iterations	362
elapsed_seconds	156.36498188972473
initialization_seconds	0.24041390419006348
initial_lower_residual	8.831180675628048e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.759273667654329
root_upper	8.769161061162906
root_gap	0.009887393508577702
alpha_count	11
belief_count	9561861
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
