iterations	1131
elapsed_seconds	700.5949919223785
initialization_seconds	1053.5397789478302
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.105434628509101e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	3.922284719237724e-10
root_lower	3.498649706096455
root_upper	3.5878714756583174
root_gap	0.08922176956186245
alpha_count	8
belief_count	8689570
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
