iterations	5181
elapsed_seconds	322.52540588378906
initialization_seconds	99.80554986000061
initial_lower_residual	8.796948947065175e-9
initial_upper_residual	8.87186946130214e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	8.796948947065176e-8
root_lower	2.8348933851820166
root_upper	2.844889453402578
root_gap	0.009996068220561316
alpha_count	14
belief_count	7625836
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
