iterations	308
elapsed_seconds	196.96229887008667
initialization_seconds	0.22868704795837402
initial_lower_residual	8.175562005163783e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.764965957392345
root_upper	8.774645055706333
root_gap	0.009679098313988277
alpha_count	12
belief_count	8809956
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
