iterations	238
elapsed_seconds	701.633061170578
initialization_seconds	0.15207791328430176
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.137148815341334e-9
initial_upper_iterations	157
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	3.922284719237724e-10
root_lower	3.1860905531717982
root_upper	4.026333550610079
root_gap	0.8402429974382803
alpha_count	20
belief_count	8840371
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
