iterations	677
elapsed_seconds	314.2662100791931
initialization_seconds	0.15750694274902344
initial_lower_residual	8.175562005163783e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.58655040505745
root_upper	8.596161160615917
root_gap	0.009610755558467687
alpha_count	8
belief_count	13631311
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
