iterations	291
elapsed_seconds	209.3153359889984
initialization_seconds	0.2191638946533203
initial_lower_residual	8.175562005163783e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.795405913808532
root_upper	8.805342071292177
root_gap	0.009936157483645403
alpha_count	9
belief_count	9987671
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
