iterations	1
elapsed_seconds	0.12110090255737305
initialization_seconds	0.25013303756713867
initial_lower_residual	8.206448409708855e-9
initial_upper_residual	9.893749375322614e-9
initial_upper_iterations	168
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	4.036746492630528e-9
root_lower	2.0120654645698925
root_upper	2.012065618567293
root_gap	1.539974006092848e-7
alpha_count	2
belief_count	904
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
