iterations	184
elapsed_seconds	606.7083439826965
initialization_seconds	0.32608795166015625
initial_lower_residual	8.416013441703285e-9
initial_upper_residual	9.626538677309782e-9
initial_upper_iterations	166
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.534593437868247
root_upper	2.609576358734687
root_gap	0.07498292086643987
alpha_count	13
belief_count	4578211
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
