iterations	19
elapsed_seconds	528.2190761566162
initialization_seconds	0.15724802017211914
initial_lower_residual	9.844669079939194e-9
initial_upper_residual	9.941246048583707e-9
initial_upper_iterations	1628
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	45.09295388364618
root_upper	50.82996195306392
root_gap	5.73700806941774
alpha_count	8
belief_count	7419952
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
