iterations	269
elapsed_seconds	79.28782200813293
initialization_seconds	0.2632288932800293
initial_lower_residual	8.621965807975585e-9
initial_upper_residual	9.859688177016324e-9
initial_upper_iterations	169
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	3.556944183635836e-9
root_lower	1.4911105084851832
root_upper	1.500491227173989
root_gap	0.009380718688805745
alpha_count	5
belief_count	2586193
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
