iterations	147
elapsed_seconds	704.4063119888306
initialization_seconds	230.66813921928406
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.154808466860231e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	7.457265915888912e-8
root_lower	2.856527454738807
root_upper	3.485261155468128
root_gap	0.6287337007293212
alpha_count	26
belief_count	5088406
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
