iterations	204
elapsed_seconds	59.52346205711365
initialization_seconds	0.2145400047302246
initial_lower_residual	8.831180675628048e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.912715512870012
root_upper	8.92198721613695
root_gap	0.009271703266938047
alpha_count	9
belief_count	5524751
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
