iterations	335
elapsed_seconds	600.3351650238037
initialization_seconds	0.23288297653198242
initial_lower_residual	8.671510398627902e-9
initial_upper_residual	9.815174450977793e-9
initial_upper_iterations	168
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	1.865079769473118
root_upper	1.8905821894350532
root_gap	0.02550241996193514
alpha_count	7
belief_count	6891697
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
