iterations	272
elapsed_seconds	602.196907043457
initialization_seconds	0.20384907722473145
initial_lower_residual	8.666894202313813e-9
initial_upper_residual	9.988130322824418e-9
initial_upper_iterations	168
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	1.6806728879502764
root_upper	1.7288784142091171
root_gap	0.04820552625884078
alpha_count	14
belief_count	7091260
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
