iterations	479
elapsed_seconds	209.13954210281372
initialization_seconds	0.25430798530578613
initial_lower_residual	8.175562005163783e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.698426771636338
root_upper	8.708371933483043
root_gap	0.00994516184670502
alpha_count	10
belief_count	8834211
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
