iterations	4368
elapsed_seconds	700.2515540122986
initialization_seconds	153.1397349834442
initial_lower_residual	8.585613997524888e-9
initial_upper_residual	8.89870133136128e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	8.585613997524889e-8
root_lower	2.8348933851820166
root_upper	2.8860863292930166
root_gap	0.05119294411099995
alpha_count	21
belief_count	9776782
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
