iterations	272
elapsed_seconds	600.6456289291382
initialization_seconds	0.3067338466644287
initial_lower_residual	8.328271405844134e-9
initial_upper_residual	9.993920357942443e-9
initial_upper_iterations	167
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.1896065681024055
root_upper	2.2160017786661292
root_gap	0.026395210563723737
alpha_count	4
belief_count	4846402
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
