iterations	18
elapsed_seconds	838.4705009460449
initialization_seconds	0.31269311904907227
initial_lower_residual	8.416013441703285e-9
initial_upper_residual	9.626538677309782e-9
initial_upper_iterations	166
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.5565208259272962
root_upper	2.6871796912804937
root_gap	0.13065886535319748
alpha_count	9
belief_count	576115
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
