iterations	12
elapsed_seconds	3785.1598529815674
initialization_seconds	0.2947559356689453
initial_lower_residual	9.844669079939194e-9
initial_upper_residual	9.941246048583707e-9
initial_upper_iterations	1628
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	35.21480409235577
root_upper	51.13396974710649
root_gap	15.91916565475072
alpha_count	4
belief_count	4555636
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
