iterations	241
elapsed_seconds	605.1610679626465
initialization_seconds	0.22244000434875488
initial_lower_residual	8.631889203414289e-9
initial_upper_residual	9.812823886790056e-9
initial_upper_iterations	167
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.243233151820642
root_upper	2.3018797145467342
root_gap	0.058646562726092366
alpha_count	10
belief_count	6878152
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
