iterations	423
elapsed_seconds	198.69428706169128
initialization_seconds	0.2314760684967041
initial_lower_residual	8.175562005163783e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.758741804123098
root_upper	8.768431222378734
root_gap	0.009689418255636184
alpha_count	8
belief_count	13720246
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
