iterations	858
elapsed_seconds	500.4054169654846
initialization_seconds	0.14509320259094238
initial_lower_residual	8.77845263147492e-9
initial_upper_residual	9.972599634977541e-9
initial_upper_iterations	162
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	6.4847416350352916
root_upper	6.497039321839552
root_gap	0.012297686804260799
alpha_count	7
belief_count	6920593
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
