iterations	523
elapsed_seconds	165.820415019989
initialization_seconds	0.21012401580810547
initial_lower_residual	8.281654473307754e-9
initial_upper_residual	9.629542496725207e-9
initial_upper_iterations	151
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	4.858604030064833
root_upper	4.868603966277247
root_gap	0.009999936212413907
alpha_count	5
belief_count	4430119
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
