iterations	1126
elapsed_seconds	443.5262110233307
initialization_seconds	0.1899878978729248
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.137148815341334e-9
initial_upper_iterations	157
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	4.22725613922626
root_upper	4.237218697488789
root_gap	0.009962558262528454
alpha_count	8
belief_count	7726069
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
