iterations	273
elapsed_seconds	601.1487231254578
initialization_seconds	0.3575160503387451
initial_lower_residual	8.821819053039803e-9
initial_upper_residual	9.24686682779452e-9
initial_upper_iterations	165
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.8413438690316792
root_upper	2.893128087737979
root_gap	0.05178421870629979
alpha_count	6
belief_count	4872589
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
