iterations	145
elapsed_seconds	583.593542098999
initialization_seconds	0.22924089431762695
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.137148815341334e-9
initial_upper_iterations	157
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	4.457777367291071
root_upper	4.48542949489256
root_gap	0.027652127601488274
alpha_count	6
belief_count	3226420
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
