iterations	179
elapsed_seconds	503.31933188438416
initialization_seconds	0.22542405128479004
initial_lower_residual	8.77845263147492e-9
initial_upper_residual	9.972599634977541e-9
initial_upper_iterations	162
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	6.243677500597253
root_upper	6.461061499087516
root_gap	0.2173839984902628
alpha_count	8
belief_count	5666326
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
