iterations	1174
elapsed_seconds	700.2541880607605
initialization_seconds	80.70021510124207
initial_lower_residual	8.515872451653195e-9
initial_upper_residual	8.976349441525144e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	8.515872451653196e-8
root_lower	2.8348933851820166
root_upper	3.04072337177427
root_gap	0.20582998659225327
alpha_count	18
belief_count	9840895
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
