iterations	6026
elapsed_seconds	491.32548904418945
initialization_seconds	96.84580111503601
initial_lower_residual	8.796948947065175e-9
initial_upper_residual	8.873479728777056e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	8.796948947065176e-8
root_lower	2.8348933851820166
root_upper	2.844887007286405
root_gap	0.009993622104388589
alpha_count	17
belief_count	9353275
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
