iterations	528
elapsed_seconds	302.2270519733429
initialization_seconds	0.2252800464630127
initial_lower_residual	8.175562005163783e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.668269975818939
root_upper	8.678208943887483
root_gap	0.00993896806854444
alpha_count	12
belief_count	12224521
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
