iterations	21
elapsed_seconds	937.8243269920349
initialization_seconds	31.403414011001587
initial_lower_residual	8.77845263147492e-9
initial_upper_residual	9.972599634977541e-9
initial_upper_iterations	162
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	6.309477481658836
root_upper	6.605346783097677
root_gap	0.2958693014388416
alpha_count	8
belief_count	772066
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
