iterations	702
elapsed_seconds	600.2804319858551
initialization_seconds	0.2750730514526367
initial_lower_residual	8.118329786199752e-9
initial_upper_residual	9.539262268987159e-9
initial_upper_iterations	169
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	1.6671536106005216
root_upper	1.6795662590482192
root_gap	0.012412648447697627
alpha_count	7
belief_count	5802679
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
