iterations	653
elapsed_seconds	701.0865080356598
initialization_seconds	0.27729105949401855
initial_lower_residual	8.218714597774124e-9
initial_upper_residual	9.137148815341334e-9
initial_upper_iterations	157
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	8.218714597774125e-8
root_lower	2.8348933851820166
root_upper	3.4977740123617207
root_gap	0.6628806271797041
alpha_count	17
belief_count	5698834
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
