iterations	45
elapsed_seconds	949.8863070011139
initialization_seconds	309.3557929992676
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.372687514996869e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	3.7482448256298546e-8
root_lower	2.8999972216171273
root_upper	3.6613673680219927
root_gap	0.7613701464048654
alpha_count	21
belief_count	1666036
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
