iterations	2681
elapsed_seconds	700.1120800971985
initialization_seconds	81.27130794525146
initial_lower_residual	8.218714597774124e-9
initial_upper_residual	8.926772210315903e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	8.218714597774125e-8
root_lower	2.8348933851820166
root_upper	2.945071838245094
root_gap	0.11017845306307761
alpha_count	20
belief_count	10829680
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
