iterations	262
elapsed_seconds	66.65699911117554
initialization_seconds	0.3230609893798828
initial_lower_residual	8.158549835712847e-9
initial_upper_residual	9.528844380213286e-9
initial_upper_iterations	164
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	3.6688840854282043e-9
root_lower	3.1269400375437217
root_upper	3.136926674502768
root_gap	0.009986636959046447
alpha_count	3
belief_count	2085931
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
