iterations	148
elapsed_seconds	709.6601269245148
initialization_seconds	230.36476182937622
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.171173154243206e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	7.457265915888912e-8
root_lower	2.8635787209100925
root_upper	3.4664305764240466
root_gap	0.6028518555139541
alpha_count	20
belief_count	5108272
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
