iterations	5515
elapsed_seconds	700.2425291538239
initialization_seconds	85.05425095558167
initial_lower_residual	8.218714597774124e-9
initial_upper_residual	8.921061223077231e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	8.218714597774125e-8
root_lower	2.8348933851820166
root_upper	2.8876387433866233
root_gap	0.052745358204606685
alpha_count	19
belief_count	10697842
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
