iterations	199
elapsed_seconds	99.08421301841736
initialization_seconds	0.23569798469543457
initial_lower_residual	8.432172293737494e-9
initial_upper_residual	9.728891470217604e-9
initial_upper_iterations	161
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	4.076354809257055e-9
root_lower	3.8480718217086487
root_upper	3.8572263797655775
root_gap	0.009154558056928774
alpha_count	4
belief_count	3314914
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
