iterations	800
elapsed_seconds	600.5251939296722
initialization_seconds	0.2013108730316162
initial_lower_residual	8.34309110686604e-9
initial_upper_residual	9.055194816198764e-9
initial_upper_iterations	150
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	0.98721677194173
root_upper	1.0026726517071545
root_gap	0.015455879765424507
alpha_count	8
belief_count	8462014
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
