iterations	519
elapsed_seconds	601.3618109226227
initialization_seconds	0.3132190704345703
initial_lower_residual	8.328271405844134e-9
initial_upper_residual	9.993920357942443e-9
initial_upper_iterations	167
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.193614582612074
root_upper	2.207162815708852
root_gap	0.013548233096777995
alpha_count	4
belief_count	5194960
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
