iterations	336
elapsed_seconds	343.8017659187317
initialization_seconds	0.2167949676513672
initial_lower_residual	8.831180675628048e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.732234008691906
root_upper	8.742218951275884
root_gap	0.009984942583978196
alpha_count	10
belief_count	11445666
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
