iterations	250
elapsed_seconds	704.7016141414642
initialization_seconds	0.15045380592346191
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.137148815341334e-9
initial_upper_iterations	157
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	7.457265915888912e-8
root_lower	2.8354296385268416
root_upper	4.005088602748102
root_gap	1.1696589642212603
alpha_count	19
belief_count	8843080
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
