iterations	6455
elapsed_seconds	700.1740810871124
initialization_seconds	86.56827688217163
initial_lower_residual	8.585613997524888e-9
initial_upper_residual	8.89757867383878e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	8.585613997524889e-8
root_lower	2.8348933851820166
root_upper	2.8589441159057305
root_gap	0.024050730723713887
alpha_count	16
belief_count	11418436
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
