iterations	21
elapsed_seconds	512.7358441352844
initialization_seconds	0.3556098937988281
initial_lower_residual	9.844669079939194e-9
initial_upper_residual	9.941246048583707e-9
initial_upper_iterations	1628
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	38.931659688196625
root_upper	51.1589801066315
root_gap	12.227320418434878
alpha_count	5
belief_count	8282317
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
