iterations	1218
elapsed_seconds	214.81890320777893
initialization_seconds	0.10272884368896484
initial_lower_residual	8.175562005163783e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.50312866062035
root_upper	8.513077082141496
root_gap	0.0099484215211465
alpha_count	10
belief_count	15272566
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
