iterations	176
elapsed_seconds	604.3915150165558
initialization_seconds	0.30211901664733887
initial_lower_residual	8.478333146655359e-9
initial_upper_residual	9.100577402776366e-9
initial_upper_iterations	169
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	1.794133348349648
root_upper	1.8390429661706142
root_gap	0.04490961782096625
alpha_count	8
belief_count	4910515
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
