iterations	1361
elapsed_seconds	335.11776304244995
initialization_seconds	0.11483407020568848
initial_lower_residual	8.175562005163783e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.471173406114769
root_upper	8.481158984475227
root_gap	0.009985578360458547
alpha_count	10
belief_count	15722631
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
