iterations	70
elapsed_seconds	945.7502579689026
initialization_seconds	0.2973959445953369
initial_lower_residual	8.328271405844134e-9
initial_upper_residual	9.993920357942443e-9
initial_upper_iterations	167
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.1956235528715204
root_upper	2.2484439789098043
root_gap	0.05282042603828385
alpha_count	4
belief_count	1609147
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
