iterations	259
elapsed_seconds	172.02489495277405
initialization_seconds	0.3597691059112549
initial_lower_residual	8.281654473307754e-9
initial_upper_residual	9.629542496725207e-9
initial_upper_iterations	151
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	4.917789742982583
root_upper	4.926548205153504
root_gap	0.008758462170921355
alpha_count	5
belief_count	3214681
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
