iterations	414
elapsed_seconds	600.218731880188
initialization_seconds	0.23962712287902832
initial_lower_residual	8.80179173989859e-9
initial_upper_residual	9.038287895890562e-9
initial_upper_iterations	163
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	3.468595044383912
root_upper	3.4883881954623055
root_gap	0.0197931510783933
alpha_count	6
belief_count	7332361
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
