iterations	879
elapsed_seconds	700.5868079662323
initialization_seconds	73.93991589546204
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	8.95080365381773e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	0.0
root_lower	3.7709534432046414
root_upper	3.8425313240955328
root_gap	0.07157788089089134
alpha_count	8
belief_count	10610251
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
