iterations	1107
elapsed_seconds	463.2838788032532
initialization_seconds	0.11409902572631836
initial_lower_residual	8.175562005163783e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.37331999267509
root_upper	8.38320320148144
root_gap	0.009883208806350297
alpha_count	9
belief_count	17910971
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
