iterations	336
elapsed_seconds	605.6330318450928
initialization_seconds	0.23813509941101074
initial_lower_residual	8.823493935494753e-9
initial_upper_residual	9.483772878127184e-9
initial_upper_iterations	165
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.905291659834882
root_upper	2.929728721523625
root_gap	0.024437061688743267
alpha_count	3
belief_count	6951295
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
