iterations	176
elapsed_seconds	506.42007994651794
initialization_seconds	0.2255420684814453
initial_lower_residual	8.77845263147492e-9
initial_upper_residual	9.972599634977541e-9
initial_upper_iterations	162
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	6.233443520652485
root_upper	6.461342525173464
root_gap	0.227899004520979
alpha_count	7
belief_count	5668132
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
