iterations	20
elapsed_seconds	574.7955350875854
initialization_seconds	0.16527104377746582
initial_lower_residual	9.844669079939194e-9
initial_upper_residual	9.941246048583707e-9
initial_upper_iterations	1628
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	45.60213737262657
root_upper	50.79109792193643
root_gap	5.188960549309854
alpha_count	8
belief_count	7836235
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
