iterations	481
elapsed_seconds	700.6446869373322
initialization_seconds	73.31864190101624
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.297204783820234e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	0.0
root_lower	3.6769636491034583
root_upper	3.8261965752610685
root_gap	0.1492329261576102
alpha_count	9
belief_count	10436875
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
