iterations	262
elapsed_seconds	187.14601397514343
initialization_seconds	0.21341896057128906
initial_lower_residual	8.615102964348864e-9
initial_upper_residual	9.648890575419955e-9
initial_upper_iterations	170
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	1.066143804690837
root_upper	1.0759161013504959
root_gap	0.009772296659658952
alpha_count	6
belief_count	4150189
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
