iterations	287
elapsed_seconds	600.9101679325104
initialization_seconds	0.23455810546875
initial_lower_residual	8.575197441018645e-9
initial_upper_residual	9.712750603796394e-9
initial_upper_iterations	165
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.892394170548237
root_upper	2.9278688045552084
root_gap	0.03547463400697115
alpha_count	9
belief_count	7052431
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
