iterations	311
elapsed_seconds	60.91136598587036
initialization_seconds	0.2247180938720703
initial_lower_residual	8.679033935976577e-9
initial_upper_residual	9.564832037511906e-9
initial_upper_iterations	168
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	1.992335038544699
root_upper	2.002195189672839
root_gap	0.009860151128140204
alpha_count	3
belief_count	2387533
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
