iterations	1
elapsed_seconds	0.10968613624572754
initialization_seconds	0.226179838180542
initial_lower_residual	8.39101410576859e-9
initial_upper_residual	9.00162744343902e-9
initial_upper_iterations	168
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.3037492661824497
root_upper	2.305791499842656
root_gap	0.002042233660206172
alpha_count	2
belief_count	904
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
