iterations	291
elapsed_seconds	102.75512909889221
initialization_seconds	0.14060401916503906
initial_lower_residual	8.175562005163783e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.794345209847824
root_upper	8.804283959230906
root_gap	0.009938749383081813
alpha_count	10
belief_count	8138901
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
