iterations	303
elapsed_seconds	213990.6625020504
initialization_seconds	0.2180039882659912
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.137148815341334e-9
initial_upper_iterations	157
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	4.312411828748332
root_upper	4.356572553623329
root_gap	0.044160724874997115
alpha_count	7
belief_count	4695601
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
